ann_id,image_id,filename,label,category_id,crop_position,cell_x_in_crop,cell_y_in_crop,condition,ground_truth,prediction,confidence,response,explanation
191,9,009.tiff,hard_negative,2,3,192,192,mask,0,0,95,"No, 95% confidence. The highlighted nucleus appears as a small, hyperchromatic, and relatively smooth structure rather than displaying the distinct, irregular chromosomal condensation patterns required to classify it as a mitotic figure.","The highlighted nucleus appears as a small, hyperchromatic, and relatively smooth structure rather than displaying the distinct, irregular chromosomal condensation patterns required to classify it as a mitotic figure."
192,9,009.tiff,hard_negative,2,1,192,64,raw,0,0,90,"No, 90% confidence. The cell in the upper-right area displays a dense, hyperchromatic, and somewhat oval-shaped nucleus with an intact nuclear boundary, which is characteristic of a typical hyperchromatic nucleus rather than the distinct, dispersed chromosomal structure required to confirm a mitotic figure.","The cell in the upper-right area displays a dense, hyperchromatic, and somewhat oval-shaped nucleus with an intact nuclear boundary, which is characteristic of a typical hyperchromatic nucleus rather than the distinct, dispersed chromosomal structure required to confirm a mitotic figure."
192,9,009.tiff,hard_negative,2,1,192,64,bbox,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, dark chromosomal material with a characteristic V-shaped morphology, indicating that the nuclear membrane has dissolved and the cell is in an active phase of mitosis.","The cell clearly exhibits condensed, dark chromosomal material with a characteristic V-shaped morphology, indicating that the nuclear membrane has dissolved and the cell is in an active phase of mitosis."
192,9,009.tiff,hard_negative,2,1,192,64,mask,0,0,95,"No, 95% confidence. The cell in the highlighted region exhibits a small, round, and uniformly dense morphology consistent with a pyknotic or apoptotic nucleus rather than the distinct, organized chromosomal structures characteristic of active mitosis.","The cell in the highlighted region exhibits a small, round, and uniformly dense morphology consistent with a pyknotic or apoptotic nucleus rather than the distinct, organized chromosomal structures characteristic of active mitosis."
193,10,010.tiff,mitotic,1,3,192,172,raw,1,0,95,"No, 95% confidence. The cell in the lower-right area displays a hyperchromatic, round, and intact nucleus without the distinct chromosomal condensation or lack of nuclear membrane characteristic of mitosis.","The cell in the lower-right area displays a hyperchromatic, round, and intact nucleus without the distinct chromosomal condensation or lack of nuclear membrane characteristic of mitosis."
193,10,010.tiff,mitotic,1,3,192,172,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane.","The cell clearly exhibits condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane."
193,10,010.tiff,mitotic,1,3,192,172,mask,1,0,95,"No, 95% confidence. The highlighted nucleus appears as a relatively smooth, pale area that lacks the distinct, dark, condensed chromosomal structures required to identify a cell in mitosis.","The highlighted nucleus appears as a relatively smooth, pale area that lacks the distinct, dark, condensed chromosomal structures required to identify a cell in mitosis."
194,10,010.tiff,mitotic,1,1,192,64,raw,1,1,95,"Yes, 95% confidence. The cell clearly displays dark, condensed chromosomes arranged in a distinct, irregular configuration consistent with a mitotic figure (metaphase/anaphase transition) rather than a simple hyperchromatic nucleus.","The cell clearly displays dark, condensed chromosomes arranged in a distinct, irregular configuration consistent with a mitotic figure (metaphase/anaphase transition) rather than a simple hyperchromatic nucleus."
194,10,010.tiff,mitotic,1,1,192,64,bbox,1,1,95,"Yes, 95% confidence. The cell clearly displays condensed, dark chromosomal material arranged in a characteristic metaphase configuration without an intact nuclear membrane, indicative of active mitosis.","The cell clearly displays condensed, dark chromosomal material arranged in a characteristic metaphase configuration without an intact nuclear membrane, indicative of active mitosis."
194,10,010.tiff,mitotic,1,1,192,64,mask,1,0,90,"No, 90% confidence. The cell appears to have a relatively intact nuclear membrane and the chromatin lacks the distinct, condensed chromosome arms characteristic of an active mitotic figure.","The cell appears to have a relatively intact nuclear membrane and the chromatin lacks the distinct, condensed chromosome arms characteristic of an active mitotic figure."
195,10,010.tiff,hard_negative,2,2,64,192,raw,0,1,95,"Yes, 95% confidence. The cell in the lower-left area exhibits distinct condensed chromosomal material arranged in a characteristic V-shaped morphology, indicating a mitotic figure with a dissolved nuclear membrane.","The cell in the lower-left area exhibits distinct condensed chromosomal material arranged in a characteristic V-shaped morphology, indicating a mitotic figure with a dissolved nuclear membrane."
195,10,010.tiff,hard_negative,2,2,64,192,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits clear chromosomal condensation into two distinct, separated masses characteristic of the anaphase stage of mitosis.","The cell exhibits clear chromosomal condensation into two distinct, separated masses characteristic of the anaphase stage of mitosis."
195,10,010.tiff,hard_negative,2,2,64,192,mask,0,1,90,"Yes, 90% confidence. The highlighted region displays condensed, distinct chromosomal material organized in a pattern characteristic of anaphase, lacking an intact nuclear membrane.","The highlighted region displays condensed, distinct chromosomal material organized in a pattern characteristic of anaphase, lacking an intact nuclear membrane."
196,10,010.tiff,mitotic,1,3,192,192,raw,1,1,95,"Yes, 95% confidence. The cell in the lower-right area displays distinct, dark, irregular chromosomal material with no intact nuclear membrane, characteristic of the metaphase or anaphase stage of mitosis.","The cell in the lower-right area displays distinct, dark, irregular chromosomal material with no intact nuclear membrane, characteristic of the metaphase or anaphase stage of mitosis."
196,10,010.tiff,mitotic,1,3,192,192,bbox,1,1,95,"Yes, 95% confidence. The cell shows classic signs of a mitotic figure, specifically an anaphase configuration with distinct, condensed chromosomal arms separated into two distinct clusters.","The cell shows classic signs of a mitotic figure, specifically an anaphase configuration with distinct, condensed chromosomal arms separated into two distinct clusters."
196,10,010.tiff,mitotic,1,3,192,192,mask,1,0,95,"No, 95% confidence. The highlighted region shows a dark, shrunken, and relatively smooth nuclear fragment consistent with an apoptotic body or nuclear debris rather than the distinct, organized chromosome condensation patterns of active mitosis.","The highlighted region shows a dark, shrunken, and relatively smooth nuclear fragment consistent with an apoptotic body or nuclear debris rather than the distinct, organized chromosome condensation patterns of active mitosis."
197,10,010.tiff,hard_negative,2,1,192,64,raw,0,1,95,"Yes, 95% confidence. The cell exhibits a characteristic ""mitotic figure"" appearance with densely condensed, irregular chromosomal material and the absence of a distinct nuclear membrane, consistent with active mitosis.","The cell exhibits a characteristic ""mitotic figure"" appearance with densely condensed, irregular chromosomal material and the absence of a distinct nuclear membrane, consistent with active mitosis."
197,10,010.tiff,hard_negative,2,1,192,64,bbox,0,0,95,"No, 95% confidence. The cell exhibits a dark, round, and smooth nucleus with a clearly visible nuclear membrane, which is characteristic of an apoptotic or hyperchromatic cell rather than the distinct condensed chromosomal patterns required for a mitotic figure.","The cell exhibits a dark, round, and smooth nucleus with a clearly visible nuclear membrane, which is characteristic of an apoptotic or hyperchromatic cell rather than the distinct condensed chromosomal patterns required for a mitotic figure."
197,10,010.tiff,hard_negative,2,1,192,64,mask,0,0,95,"No, 95% confidence. The highlighted nucleus is hyperchromatic and round with a clearly visible nuclear membrane, which is characteristic of a resting or apoptotic cell rather than the condensed, irregular chromosomal structure of a cell undergoing mitosis.","The highlighted nucleus is hyperchromatic and round with a clearly visible nuclear membrane, which is characteristic of a resting or apoptotic cell rather than the condensed, irregular chromosomal structure of a cell undergoing mitosis."
198,10,010.tiff,hard_negative,2,0,64,64,raw,0,1,95,"Yes, 95% confidence. The cell in the upper-left quadrant exhibits clearly condensed, irregular chromosomal material with no intact nuclear membrane, which is characteristic of a mitotic figure (likely in metaphase or anaphase).","The cell in the upper-left quadrant exhibits clearly condensed, irregular chromosomal material with no intact nuclear membrane, which is characteristic of a mitotic figure (likely in metaphase or anaphase)."
198,10,010.tiff,hard_negative,2,0,64,64,bbox,0,1,90,"Yes, 90% confidence. The cell exhibits clear condensation of chromosomal material with an irregular, non-spherical shape indicative of active mitosis, rather than the smooth, intact nuclear membrane characteristic of an apoptotic or hyperchromatic cell.","The cell exhibits clear condensation of chromosomal material with an irregular, non-spherical shape indicative of active mitosis, rather than the smooth, intact nuclear membrane characteristic of an apoptotic or hyperchromatic cell."
198,10,010.tiff,hard_negative,2,0,64,64,mask,0,0,95,"No, 95% confidence. The highlighted nucleus maintains a clear, intact nuclear membrane and a visible nucleolus, which are characteristic of an interphase nucleus rather than the condensed, irregular chromatin structure of a mitotic figure.","The highlighted nucleus maintains a clear, intact nuclear membrane and a visible nucleolus, which are characteristic of an interphase nucleus rather than the condensed, irregular chromatin structure of a mitotic figure."
199,10,010.tiff,hard_negative,2,3,192,192,raw,0,1,95,"Yes, 95% confidence. The cell exhibits clearly condensed, dark, irregular chromatin characteristic of chromosomes during mitosis, with no visible nuclear membrane.","The cell exhibits clearly condensed, dark, irregular chromatin characteristic of chromosomes during mitosis, with no visible nuclear membrane."
199,10,010.tiff,hard_negative,2,3,192,192,bbox,0,0,95,"No, 95% confidence. The cell inside the box exhibits a smooth, hyperchromatic, and rounded appearance with a visible nuclear membrane, which is characteristic of a pyknotic or apoptotic nucleus rather than the structured, open chromosome configuration required for a mitotic figure.","The cell inside the box exhibits a smooth, hyperchromatic, and rounded appearance with a visible nuclear membrane, which is characteristic of a pyknotic or apoptotic nucleus rather than the structured, open chromosome configuration required for a mitotic figure."
199,10,010.tiff,hard_negative,2,3,192,192,mask,0,0,95,"No, 95% confidence. The cell in the highlighted region shows a dark, pyknotic, and shrunken nucleus characteristic of apoptosis or a degenerating hyperchromatic cell, rather than the organized chromosomal condensation pattern of a mitotic figure.","The cell in the highlighted region shows a dark, pyknotic, and shrunken nucleus characteristic of apoptosis or a degenerating hyperchromatic cell, rather than the organized chromosomal condensation pattern of a mitotic figure."
200,10,010.tiff,mitotic,1,0,64,64,raw,1,1,95,"Yes, 95% confidence. The cell in the upper-left quadrant clearly displays condensed, dark chromosomal material arranged in a V-shaped or star-like configuration characteristic of a cell in active mitosis, with no visible nuclear membrane.","The cell in the upper-left quadrant clearly displays condensed, dark chromosomal material arranged in a V-shaped or star-like configuration characteristic of a cell in active mitosis, with no visible nuclear membrane."
200,10,010.tiff,mitotic,1,0,64,64,bbox,1,1,95,"Yes, 95% confidence. The cell shows highly condensed, dark, distinct chromosomal material arranged in a linear/plate-like configuration, indicating it is in the metaphase stage of mitosis.","The cell shows highly condensed, dark, distinct chromosomal material arranged in a linear/plate-like configuration, indicating it is in the metaphase stage of mitosis."
200,10,010.tiff,mitotic,1,0,64,64,mask,1,1,95,"Yes, 95% confidence. The highlighted region displays clearly condensed, dark, and disorganized chromosomal material characteristic of a mitotic figure, with no visible nuclear membrane.","The highlighted region displays clearly condensed, dark, and disorganized chromosomal material characteristic of a mitotic figure, with no visible nuclear membrane."
201,10,010.tiff,mitotic,1,0,64,64,raw,1,0,95,"No, 95% confidence. The cell in the upper-left area shows a round, hyperchromatic nucleus with an intact nuclear boundary rather than the distinct, condensed, and chaotic chromosomal structure characteristic of a mitotic figure.","The cell in the upper-left area shows a round, hyperchromatic nucleus with an intact nuclear boundary rather than the distinct, condensed, and chaotic chromosomal structure characteristic of a mitotic figure."
201,10,010.tiff,mitotic,1,0,64,64,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits clearly condensed, dark chromosomal material with a distinct, angular morphology lacking an intact nuclear membrane, which is characteristic of a mitotic figure in metaphase or early anaphase.","The cell exhibits clearly condensed, dark chromosomal material with a distinct, angular morphology lacking an intact nuclear membrane, which is characteristic of a mitotic figure in metaphase or early anaphase."
201,10,010.tiff,mitotic,1,0,64,64,mask,1,0,95,"No, 95% confidence. The highlighted nucleus is hyperchromatic and pyknotic with a visible nuclear boundary, which is characteristic of an apoptotic cell rather than a cell in mitosis.","The highlighted nucleus is hyperchromatic and pyknotic with a visible nuclear boundary, which is characteristic of an apoptotic cell rather than a cell in mitosis."
202,10,010.tiff,mitotic,1,0,64,64,raw,1,0,95,"No, 95% confidence. The cell in the upper-left quadrant is a pyknotic, hyperchromatic nucleus with a visible, albeit shrunken, nuclear boundary, characteristic of apoptosis rather than active mitosis.","The cell in the upper-left quadrant is a pyknotic, hyperchromatic nucleus with a visible, albeit shrunken, nuclear boundary, characteristic of apoptosis rather than active mitosis."
202,10,010.tiff,mitotic,1,0,64,64,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits clear condensation of chromosomal material into a distinct, irregular shape with no visible nuclear membrane, which is characteristic of a mitotic figure in the late prophase or metaphase stage.","The cell exhibits clear condensation of chromosomal material into a distinct, irregular shape with no visible nuclear membrane, which is characteristic of a mitotic figure in the late prophase or metaphase stage."
202,10,010.tiff,mitotic,1,0,64,64,mask,1,0,95,"No, 95% confidence. The highlighted nucleus is pyknotic and apoptotic, showing a dense, shrunken, and featureless dark appearance rather than the distinct, organized chromosomal structures characteristic of a mitotic figure.","The highlighted nucleus is pyknotic and apoptotic, showing a dense, shrunken, and featureless dark appearance rather than the distinct, organized chromosomal structures characteristic of a mitotic figure."
203,10,010.tiff,hard_negative,2,0,64,64,raw,0,0,95,"No, 95% confidence. The cell in the upper-left area shows a dark, hyperchromatic, and somewhat oval-shaped nucleus with an intact nuclear boundary, which is characteristic of a typical breast cancer cell nucleus rather than the condensed, irregular chromosome structure of a mitotic figure.","The cell in the upper-left area shows a dark, hyperchromatic, and somewhat oval-shaped nucleus with an intact nuclear boundary, which is characteristic of a typical breast cancer cell nucleus rather than the condensed, irregular chromosome structure of a mitotic figure."
203,10,010.tiff,hard_negative,2,0,64,64,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits a classic spindle-shaped, dark, and irregular condensation of chromatin, consistent with a mitotic figure (metaphase/anaphase stage).","The cell exhibits a classic spindle-shaped, dark, and irregular condensation of chromatin, consistent with a mitotic figure (metaphase/anaphase stage)."
203,10,010.tiff,hard_negative,2,0,64,64,mask,0,0,95,"No, 95% confidence. The cell in the highlighted region appears as a hyperchromatic nucleus with an intact nuclear boundary rather than the distinct, disorganized chromosomal structures characteristic of active mitosis.","The cell in the highlighted region appears as a hyperchromatic nucleus with an intact nuclear boundary rather than the distinct, disorganized chromosomal structures characteristic of active mitosis."
204,10,010.tiff,mitotic,1,1,192,64,raw,1,1,95,"Yes, 95% confidence. The cell in the upper-right quadrant clearly exhibits condensed, dark, angular, and irregular chromosomal material lacking a nuclear membrane, consistent with a mitotic figure.","The cell in the upper-right quadrant clearly exhibits condensed, dark, angular, and irregular chromosomal material lacking a nuclear membrane, consistent with a mitotic figure."
204,10,010.tiff,mitotic,1,1,192,64,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material characteristic of the metaphase stage of mitosis, with no visible nuclear membrane.","The cell clearly exhibits condensed, irregular chromosomal material characteristic of the metaphase stage of mitosis, with no visible nuclear membrane."
204,10,010.tiff,mitotic,1,1,192,64,mask,1,1,95,"Yes, 95% confidence. The highlighted cell displays clear, condensed, star-shaped chromosomal material with no visible nuclear membrane, which is characteristic of a mitotic figure in the metaphase or anaphase stage.","The highlighted cell displays clear, condensed, star-shaped chromosomal material with no visible nuclear membrane, which is characteristic of a mitotic figure in the metaphase or anaphase stage."
205,10,010.tiff,hard_negative,2,1,192,64,raw,0,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material with no intact nuclear membrane, which is characteristic of a mitotic figure in the late prophase or metaphase stage.","The cell clearly exhibits condensed, irregular chromosomal material with no intact nuclear membrane, which is characteristic of a mitotic figure in the late prophase or metaphase stage."
205,10,010.tiff,hard_negative,2,1,192,64,bbox,0,0,95,"No, 95% confidence. The cell inside the box exhibits a smooth, dense, and round nucleus consistent with an apoptotic or hyperchromatic cell rather than the distinct, jagged chromosomal structure characteristic of a mitotic figure.","The cell inside the box exhibits a smooth, dense, and round nucleus consistent with an apoptotic or hyperchromatic cell rather than the distinct, jagged chromosomal structure characteristic of a mitotic figure."
205,10,010.tiff,hard_negative,2,1,192,64,mask,0,0,95,"No, 95% confidence. The nucleus in the highlighted region appears as a hyperchromatic, round, intact structure with a visible nuclear membrane, lacking the distinct condensed chromosomal architecture characteristic of active mitosis.","The nucleus in the highlighted region appears as a hyperchromatic, round, intact structure with a visible nuclear membrane, lacking the distinct condensed chromosomal architecture characteristic of active mitosis."
206,10,010.tiff,mitotic,1,3,192,192,raw,1,1,90,"Yes, 90% confidence. The cell in the lower-right quadrant exhibits clear chromosomal condensation, lack of a visible nuclear membrane, and a characteristic asymmetric, irregular morphology consistent with the metaphase or anaphase stage of mitosis.","The cell in the lower-right quadrant exhibits clear chromosomal condensation, lack of a visible nuclear membrane, and a characteristic asymmetric, irregular morphology consistent with the metaphase or anaphase stage of mitosis."
206,10,010.tiff,mitotic,1,3,192,192,bbox,1,1,95,"Yes, 95% confidence. The cell exhibits clear chromosomal condensation, a lack of an intact nuclear envelope, and the characteristic irregular morphology of a mitotic figure, likely in the prometaphase or metaphase stage.","The cell exhibits clear chromosomal condensation, a lack of an intact nuclear envelope, and the characteristic irregular morphology of a mitotic figure, likely in the prometaphase or metaphase stage."
206,10,010.tiff,mitotic,1,3,192,192,mask,1,0,95,"No, 95% confidence. The cell in the highlighted region shows a condensed, hyperchromatic, and shrunken appearance characteristic of an apoptotic cell rather than the distinct, organized chromosome morphology required for mitosis.","The cell in the highlighted region shows a condensed, hyperchromatic, and shrunken appearance characteristic of an apoptotic cell rather than the distinct, organized chromosome morphology required for mitosis."
207,10,010.tiff,hard_negative,2,3,192,192,raw,0,0,95,"No, 95% confidence. The cell in the lower-right area is a hyperchromatic, round nucleus with an intact nuclear membrane, lacking the distinct condensed chromosomal architecture characteristic of active mitosis.","The cell in the lower-right area is a hyperchromatic, round nucleus with an intact nuclear membrane, lacking the distinct condensed chromosomal architecture characteristic of active mitosis."
207,10,010.tiff,hard_negative,2,3,192,192,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits a characteristic condensed, irregular, and elongated chromosomal structure indicative of a mitotic figure in the metaphase or anaphase stage, clearly lacking an intact nuclear membrane.","The cell exhibits a characteristic condensed, irregular, and elongated chromosomal structure indicative of a mitotic figure in the metaphase or anaphase stage, clearly lacking an intact nuclear membrane."
207,10,010.tiff,hard_negative,2,3,192,192,mask,0,0,95,"No, 95% confidence. The cell nucleus appears hyperchromatic and shrunken with a smooth, intact boundary, which is characteristic of an apoptotic cell rather than a cell undergoing mitosis.","The cell nucleus appears hyperchromatic and shrunken with a smooth, intact boundary, which is characteristic of an apoptotic cell rather than a cell undergoing mitosis."
208,10,010.tiff,hard_negative,2,3,192,192,raw,0,1,95,"Yes, 95% confidence. The cell in the lower-right quadrant clearly exhibits condensed, dark, V-shaped chromosomal material with no visible nuclear membrane, which is characteristic of a mitotic figure in the metaphase or early anaphase stage.","The cell in the lower-right quadrant clearly exhibits condensed, dark, V-shaped chromosomal material with no visible nuclear membrane, which is characteristic of a mitotic figure in the metaphase or early anaphase stage."
208,10,010.tiff,hard_negative,2,3,192,192,bbox,0,1,95,"Yes, 95% confidence. The cell inside the red bounding box displays characteristic condensed chromosomes in a distinct V-shape or clumped configuration with a lack of a visible nuclear membrane, which is diagnostic of a cell in the mitotic phase.","The cell inside the red bounding box displays characteristic condensed chromosomes in a distinct V-shape or clumped configuration with a lack of a visible nuclear membrane, which is diagnostic of a cell in the mitotic phase."
208,10,010.tiff,hard_negative,2,3,192,192,mask,0,1,95,"Yes, 95% confidence. The highlighted cell clearly displays the condensed, star-shaped chromosomal arrangement and lack of a nuclear membrane characteristic of a cell in metaphase.","The highlighted cell clearly displays the condensed, star-shaped chromosomal arrangement and lack of a nuclear membrane characteristic of a cell in metaphase."
209,10,010.tiff,hard_negative,2,1,192,64,raw,0,1,95,"Yes, 95% confidence. The cell in the upper-right area clearly displays condensed, dark chromosomal material arranged in a pattern consistent with an active mitotic figure, with no visible nuclear membrane.","The cell in the upper-right area clearly displays condensed, dark chromosomal material arranged in a pattern consistent with an active mitotic figure, with no visible nuclear membrane."
209,10,010.tiff,hard_negative,2,1,192,64,bbox,0,1,95,"Yes, 95% confidence. The cell shows clearly condensed, dark chromosomal material with a fragmented appearance characteristic of the metaphase stage of mitosis.","The cell shows clearly condensed, dark chromosomal material with a fragmented appearance characteristic of the metaphase stage of mitosis."
209,10,010.tiff,hard_negative,2,1,192,64,mask,0,1,95,"Yes, 95% confidence. The highlighted nucleus displays condensed, irregular chromatin arrangements characteristic of the mitotic phase, with no distinct nuclear membrane visible.","The highlighted nucleus displays condensed, irregular chromatin arrangements characteristic of the mitotic phase, with no distinct nuclear membrane visible."
210,10,010.tiff,hard_negative,2,3,192,192,raw,0,0,90,"No, 90% confidence. The cell in the lower-right quadrant exhibits a very dark, dense, and uniform chromatin pattern consistent with a hyperchromatic nucleus rather than the distinct, arranged chromosomal structure characteristic of a mitotic figure.","The cell in the lower-right quadrant exhibits a very dark, dense, and uniform chromatin pattern consistent with a hyperchromatic nucleus rather than the distinct, arranged chromosomal structure characteristic of a mitotic figure."
210,10,010.tiff,hard_negative,2,3,192,192,bbox,0,0,95,"No, 95% confidence. The nucleus within the red box is round, hyperchromatic, and maintains a distinct nuclear border without evidence of condensed, organized chromosome arms or the structural disruption characteristic of mitosis.","The nucleus within the red box is round, hyperchromatic, and maintains a distinct nuclear border without evidence of condensed, organized chromosome arms or the structural disruption characteristic of mitosis."
210,10,010.tiff,hard_negative,2,3,192,192,mask,0,0,95,"No, 95% confidence. The cell in the highlighted region shows a smooth, intact nuclear membrane and uniform chromatin, consistent with a resting or apoptotic nucleus rather than the condensed, irregular chromosome structure characteristic of mitosis.","The cell in the highlighted region shows a smooth, intact nuclear membrane and uniform chromatin, consistent with a resting or apoptotic nucleus rather than the condensed, irregular chromosome structure characteristic of mitosis."
211,10,010.tiff,mitotic,1,0,64,64,raw,1,0,95,"No, 95% confidence. The cell in the upper-left area has a round, hyperchromatic nucleus with an intact nuclear membrane, which is consistent with a typical malignant nucleus rather than the distinct condensed chromosomal architecture required for a mitotic figure.","The cell in the upper-left area has a round, hyperchromatic nucleus with an intact nuclear membrane, which is consistent with a typical malignant nucleus rather than the distinct condensed chromosomal architecture required for a mitotic figure."
211,10,010.tiff,mitotic,1,0,64,64,bbox,1,1,95,"Yes, 95% confidence. The cell clearly exhibits condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane.","The cell clearly exhibits condensed, irregular chromosomal material characteristic of an active mitotic figure, with no visible nuclear membrane."
211,10,010.tiff,mitotic,1,0,64,64,mask,1,0,95,"No, 95% confidence. The highlighted nucleus appears as an intact, oval structure with a smooth, visible nuclear membrane, which is characteristic of an interphase nucleus rather than the condensed, irregular chromosomal arrangements seen in mitotic figures.","The highlighted nucleus appears as an intact, oval structure with a smooth, visible nuclear membrane, which is characteristic of an interphase nucleus rather than the condensed, irregular chromosomal arrangements seen in mitotic figures."
212,10,010.tiff,mitotic,1,1,192,64,raw,1,1,90,"Yes, 90% confidence. The cell in the upper-right quadrant exhibits clear condensation of chromosomal material into a dark, irregular, and somewhat amorphous structure, which is characteristic of a mitotic figure (specifically appearing to be in metaphase or anaphase) rather than a hyperchromatic or apoptotic nucleus.","The cell in the upper-right quadrant exhibits clear condensation of chromosomal material into a dark, irregular, and somewhat amorphous structure, which is characteristic of a mitotic figure (specifically appearing to be in metaphase or anaphase) rather than a hyperchromatic or apoptotic nucleus."
212,10,010.tiff,mitotic,1,1,192,64,bbox,1,1,95,"Yes, 95% confidence. The cell shows highly condensed, irregular chromatin arranged in a pattern consistent with a mitotic figure, with no visible nuclear membrane.","The cell shows highly condensed, irregular chromatin arranged in a pattern consistent with a mitotic figure, with no visible nuclear membrane."
212,10,010.tiff,mitotic,1,1,192,64,mask,1,0,95,"No, 95% confidence. The highlighted region shows a cell with a distinct, intact nuclear membrane and a cluster of condensed chromatin, which is characteristic of pyknosis or early apoptosis rather than the complex, star-like chromosomal arrangement of an active mitotic figure.","The highlighted region shows a cell with a distinct, intact nuclear membrane and a cluster of condensed chromatin, which is characteristic of pyknosis or early apoptosis rather than the complex, star-like chromosomal arrangement of an active mitotic figure."
213,10,010.tiff,mitotic,1,3,192,220,raw,1,1,90,"Yes, 90% confidence. The cell in the lower-right area displays a distinct, condensed chromosomal configuration characteristic of a mitotic figure, with irregular, dark chromatin patterns indicating the breakdown of the nuclear envelope.","The cell in the lower-right area displays a distinct, condensed chromosomal configuration characteristic of a mitotic figure, with irregular, dark chromatin patterns indicating the breakdown of the nuclear envelope."
213,10,010.tiff,mitotic,1,3,192,220,bbox,1,1,95,"Yes, 95% confidence. The cell shows clear, condensed chromosomal material organized in a distinct, irregular shape indicative of the metaphase stage of mitosis, with an absent nuclear membrane.","The cell shows clear, condensed chromosomal material organized in a distinct, irregular shape indicative of the metaphase stage of mitosis, with an absent nuclear membrane."
213,10,010.tiff,mitotic,1,3,192,220,mask,1,0,95,"No, 95% confidence. The highlighted nucleus appears pyknotic and is undergoing apoptosis, as evidenced by its small, dense, and uniformly shrunken appearance with an intact nuclear boundary rather than distinct, organized chromosome arms characteristic of mitosis.","The highlighted nucleus appears pyknotic and is undergoing apoptosis, as evidenced by its small, dense, and uniformly shrunken appearance with an intact nuclear boundary rather than distinct, organized chromosome arms characteristic of mitosis."
214,10,010.tiff,hard_negative,2,0,64,64,raw,0,1,95,"Yes, 95% confidence. The cell exhibits condensed, irregular chromosomal material with a lack of a clear nuclear membrane, characteristic of an active mitotic figure.","The cell exhibits condensed, irregular chromosomal material with a lack of a clear nuclear membrane, characteristic of an active mitotic figure."
214,10,010.tiff,hard_negative,2,0,64,64,bbox,0,1,95,"Yes, 95% confidence. The cell exhibits a dark, irregularly shaped, condensed chromatin structure lacking a nuclear membrane, which is characteristic of a mitotic figure in the prophase or metaphase stage.","The cell exhibits a dark, irregularly shaped, condensed chromatin structure lacking a nuclear membrane, which is characteristic of a mitotic figure in the prophase or metaphase stage."
214,10,010.tiff,hard_negative,2,0,64,64,mask,0,0,95,"No, 95% confidence. The highlighted nucleus appears as a dark, condensed, and shrunken structure (pyknotic) with a smooth, intact boundary characteristic of an apoptotic cell rather than the distinct chromosome patterns associated with active mitosis.","The highlighted nucleus appears as a dark, condensed, and shrunken structure (pyknotic) with a smooth, intact boundary characteristic of an apoptotic cell rather than the distinct chromosome patterns associated with active mitosis."
215,10,010.tiff,mitotic,1,3,192,192,raw,1,1,90,"Yes, 90% confidence. The cell in the lower-right quadrant exhibits dense, irregular, and clustered chromatin morphology characteristic of a mitotic figure, likely in the late prophase or metaphase stage, with no visible nuclear membrane.","The cell in the lower-right quadrant exhibits dense, irregular, and clustered chromatin morphology characteristic of a mitotic figure, likely in the late prophase or metaphase stage, with no visible nuclear membrane."
215,10,010.tiff,mitotic,1,3,192,192,bbox,1,1,95,"Yes, 95% confidence. The cell shows clearly condensed, dark chromosomal material arranged in a V-shape consistent with anaphase, with no intact nuclear membrane visible.","The cell shows clearly condensed, dark chromosomal material arranged in a V-shape consistent with anaphase, with no intact nuclear membrane visible."
215,10,010.tiff,mitotic,1,3,192,192,mask,1,1,95,"Yes, 95% confidence. The highlighted nucleus displays clearly condensed, dark chromosomal material arranged in a distinct pattern lacking a visible nuclear membrane, which is characteristic of a mitotic figure (metaphase).","The highlighted nucleus displays clearly condensed, dark chromosomal material arranged in a distinct pattern lacking a visible nuclear membrane, which is characteristic of a mitotic figure (metaphase)."
216,10,010.tiff,mitotic,1,2,64,192,raw,1,1,95,"Yes, 95% confidence. The cell exhibits clear, condensed chromatin in a chaotic, irregular configuration typical of an active mitotic figure, with no discernible nuclear membrane.","The cell exhibits clear, condensed chromatin in a chaotic, irregular configuration typical of an active mitotic figure, with no discernible nuclear membrane."
216,10,010.tiff,mitotic,1,2,64,192,bbox,1,1,95,"Yes, 95% confidence. The cell clearly displays condensed, dark chromatin organized into distinct, irregular chromosome arms with no visible nuclear membrane, which is characteristic of a cell in the active phase of mitosis.","The cell clearly displays condensed, dark chromatin organized into distinct, irregular chromosome arms with no visible nuclear membrane, which is characteristic of a cell in the active phase of mitosis."
